snapshot,pair,base,quote,level_divergence_bp,revision_divergence_bp,context,primary_eligible,registered_full_g10,snapshot_date,next_return_percent
2023-09-30,USDSEK,USD,SEK,-86.78318442264057,-0.5645312169212175,BASE_DOVISH,True,False,2023-09-30,2.290114577395395
2023-10-31,AUDNOK,AUD,NOK,35.107646589256305,9.624407975006962,BASE_HAWKISH,True,False,2023-10-31,-0.11735171530851152
2023-10-31,AUDSEK,AUD,SEK,34.50833681765392,36.09012088633028,BASE_HAWKISH,True,False,2023-10-31,-2.227713706385836
2023-10-31,AUDUSD,AUD,USD,88.58577897064009,3.384378616675873,BASE_HAWKISH,True,False,2023-10-31,4.079666474075806
2023-10-31,USDCAD,USD,CAD,-20.000181168272846,-6.802881538638971,BASE_DOVISH,True,False,2023-10-31,-1.827566671994604
2023-10-31,GBPCHF,GBP,CHF,-2.51414860758074,-2.1822071408492896,BASE_DOVISH,True,False,2023-10-31,0.6793864897538517
2023-10-31,USDCHF,USD,CHF,-51.168941297341775,-5.6718818457545765,BASE_DOVISH,True,False,2023-10-31,-3.365302911367956
2023-10-31,GBPNZD,GBP,NZD,-4.092778285789105,-1.0951427759154448,BASE_DOVISH,True,False,2023-10-31,-1.4189108747285686
2023-10-31,GBPUSD,GBP,USD,48.65479268976104,3.489674704905287,BASE_HAWKISH,True,False,2023-10-31,4.044689401121808
2023-10-31,NZDUSD,NZD,USD,52.74757097555014,4.584817480820732,BASE_HAWKISH,True,False,2023-10-31,5.463600275850377
2023-11-30,GBPAUD,GBP,AUD,-44.83471658235605,-4.903730301476994,BASE_DOVISH,True,False,2023-11-30,-2.3208343503252786
2023-11-30,AUDNOK,AUD,NOK,69.31845353350093,34.210806944244624,BASE_HAWKISH,True,False,2023-11-30,-2.476344436353579
2023-11-30,AUDNZD,AUD,NZD,36.37346667519727,0.5352586801073222,BASE_HAWKISH,True,False,2023-11-30,0.23780947266621189
2023-11-30,AUDSEK,AUD,SEK,38.92275309643864,4.414416278784724,BASE_HAWKISH,True,False,2023-11-30,-1.2716771272605247
2023-11-30,CADCHF,CAD,CHF,-33.506390998238246,-2.3376308691693204,BASE_DOVISH,True,False,2023-11-30,-1.6641212298210752
2023-11-30,CADNOK,CAD,NOK,5.844423985525395,39.32237519863634,BASE_HAWKISH,True,False,2023-11-30,-2.63218074393267
2023-11-30,GBPCHF,GBP,CHF,-14.867078032618767,-12.352929425038027,BASE_DOVISH,True,False,2023-11-30,-3.8291192725672634
2023-11-30,CHFNOK,CHF,NOK,39.35081498376364,41.660006067805654,BASE_HAWKISH,True,False,2023-11-30,-0.9680595141115946
2023-11-30,NZDCHF,NZD,CHF,-6.4058281254599905,-7.984457803668356,BASE_DOVISH,True,False,2023-11-30,-1.7460943949081966
2023-11-30,CHFSEK,CHF,SEK,8.95511454670136,11.863615402345758,BASE_HAWKISH,True,False,2023-11-30,0.23660779498146
2023-11-30,GBPNOK,GBP,NOK,24.483736951144877,29.30707664276763,BASE_HAWKISH,True,False,2023-11-30,-4.797178786678858
2023-11-30,GBPNZD,GBP,NZD,-8.461249907158777,-4.368471621369672,BASE_DOVISH,True,False,2023-11-30,-2.083024877659067
2023-11-30,GBPSEK,GBP,SEK,-5.911963485917408,-0.48931402269226965,BASE_DOVISH,True,False,2023-11-30,-3.592511477585804
2023-11-30,NZDNOK,NZD,NOK,32.94498685830365,33.675548264137305,BASE_HAWKISH,True,False,2023-11-30,-2.7141539090197915
2023-11-30,NOKSEK,NOK,SEK,-30.395700437062285,-29.7963906654599,BASE_DOVISH,True,False,2023-11-30,1.2046673090930546
2023-11-30,NZDSEK,NZD,SEK,2.5492864212413693,3.879157598677402,BASE_HAWKISH,True,False,2023-11-30,-1.5094865999267366
2023-12-31,AUDCAD,AUD,CAD,73.71346938040469,10.239439832429152,BASE_HAWKISH,True,False,2023-12-31,-1.8279955489732234
2023-12-31,AUDCHF,AUD,CHF,36.29470205511897,6.327063505381684,BASE_HAWKISH,True,False,2023-12-31,-0.3068146942824099
2023-12-31,AUDSEK,AUD,SEK,49.60943103986276,10.686677943424122,BASE_HAWKISH,True,False,2023-12-31,0.28734012615016313
2023-12-31,AUDUSD,AUD,USD,81.82523708535756,3.032187636673516,BASE_HAWKISH,True,False,2023-12-31,-3.1990737984250974
2023-12-31,CADCHF,CAD,CHF,-37.418767325285714,-3.9123763270474683,BASE_DOVISH,True,False,2023-12-31,1.5211808546908134
2023-12-31,CADNOK,CAD,NOK,-14.549779292788592,-20.394203278313988,BASE_DOVISH,True,False,2023-12-31,1.55359588396602
