snapshot,pair,base,quote,level_divergence_bp,revision_divergence_bp,context,primary_eligible,registered_full_g10
2025-04-30,AUDCAD,AUD,CAD,-22.375846519683158,-28.390479034021283,BASE_DOVISH,True,False
2025-04-30,AUDCHF,AUD,CHF,-16.92747410201965,-0.5562864424157183,BASE_DOVISH,True,False
2025-04-30,GBPAUD,GBP,AUD,1.2914529000322759,-3.5858389580963816,TRANSITION,False,False
2025-04-30,AUDNOK,AUD,NOK,8.340434738306527,13.536747525501632,BASE_HAWKISH,True,False
2025-04-30,AUDNZD,AUD,NZD,21.21233330079854,10.164643681708696,BASE_HAWKISH,True,False
2025-04-30,AUDSEK,AUD,SEK,19.564540156310606,-6.095578305013156,TRANSITION,False,False
2025-04-30,AUDUSD,AUD,USD,-9.83344148199211,5.474419265956627,TRANSITION,False,False
2025-04-30,CADCHF,CAD,CHF,5.448372417663506,27.834192591605564,BASE_HAWKISH,True,False
2025-04-30,GBPCAD,GBP,CAD,-21.084393619650882,-31.976317992117664,BASE_DOVISH,True,False
2025-04-30,CADNOK,CAD,NOK,30.716281257989685,41.927226559522914,BASE_HAWKISH,True,False
2025-04-30,NZDCAD,NZD,CAD,-43.5881798204817,-38.55512271572998,BASE_DOVISH,True,False
2025-04-30,CADSEK,CAD,SEK,41.940386675993764,22.294900729008127,BASE_HAWKISH,True,False
2025-04-30,USDCAD,USD,CAD,-12.542405037691047,-33.86489829997791,BASE_DOVISH,True,False
2025-04-30,GBPCHF,GBP,CHF,-15.636021201987376,-4.1421254005121,BASE_DOVISH,True,False
2025-04-30,CHFNOK,CHF,NOK,25.26790884032618,14.09303396791735,BASE_HAWKISH,True,False
2025-04-30,NZDCHF,NZD,CHF,-38.13980740281819,-10.720930124124415,BASE_DOVISH,True,False
2025-04-30,CHFSEK,CHF,SEK,36.49201425833026,-5.539291862597437,TRANSITION,False,False
2025-04-30,USDCHF,USD,CHF,-7.094032620027541,-6.030705708372345,BASE_DOVISH,True,False
2025-04-30,GBPNOK,GBP,NOK,9.631887638338803,9.95090856740525,BASE_HAWKISH,True,False
2025-04-30,GBPNZD,GBP,NZD,22.503786200830817,6.578804723612315,BASE_HAWKISH,True,False
2025-04-30,GBPSEK,GBP,SEK,20.855993056342882,-9.681417263109537,TRANSITION,False,False
2025-04-30,GBPUSD,GBP,USD,-8.541988581959835,1.888580307860245,TRANSITION,False,False
2025-04-30,NZDNOK,NZD,NOK,-12.871898562492014,3.372103843792935,TRANSITION,False,False
2025-04-30,NOKSEK,NOK,SEK,11.22410541800408,-19.632325830514787,TRANSITION,False,False
2025-04-30,USDNOK,USD,NOK,18.173876220298638,8.062328259545005,BASE_HAWKISH,True,False
2025-04-30,NZDSEK,NZD,SEK,-1.6477931444879346,-16.260221986721852,BASE_DOVISH,True,False
2025-04-30,NZDUSD,NZD,USD,-31.04577478279065,-4.69022441575207,BASE_DOVISH,True,False
2025-04-30,USDSEK,USD,SEK,29.397981638302717,-11.569997570969782,TRANSITION,False,False
2025-05-31,AUDCAD,AUD,CAD,-18.047498899628632,4.328347620054526,TRANSITION,False,False
2025-05-31,AUDCHF,AUD,CHF,-11.983167828776317,4.944306273243335,TRANSITION,False,False
2025-05-31,GBPAUD,GBP,AUD,1.8428129949172671,0.5513600948849913,BASE_HAWKISH,True,False
2025-05-31,AUDNOK,AUD,NOK,11.85653895605192,3.5161042177453936,BASE_HAWKISH,True,False
2025-05-31,AUDNZD,AUD,NZD,7.260100391420075,-13.952232909378466,TRANSITION,False,False
2025-05-31,AUDSEK,AUD,SEK,9.763000693032716,-9.80153946327789,TRANSITION,False,False
2025-05-31,AUDUSD,AUD,USD,-6.162364916230679,3.6710765657614317,TRANSITION,False,False
2025-05-31,CADCHF,CAD,CHF,6.064331070852315,0.6159586531888088,BASE_HAWKISH,True,False
2025-05-31,GBPCAD,GBP,CAD,-16.204685904711365,4.879707714939517,TRANSITION,False,False
2025-05-31,CADNOK,CAD,NOK,29.904037855680553,-0.8122434023091323,TRANSITION,False,False
2025-05-31,NZDCAD,NZD,CAD,-25.307599291048707,18.280580529432992,TRANSITION,False,False
2025-05-31,CADSEK,CAD,SEK,27.810499592661348,-14.129887083332417,TRANSITION,False,False
2025-05-31,USDCAD,USD,CAD,-11.885133983397953,0.6572710542930942,TRANSITION,False,False
2025-05-31,GBPCHF,GBP,CHF,-10.14035483385905,5.495666368128326,TRANSITION,False,False
2025-05-31,CHFNOK,CHF,NOK,23.839706784828238,-1.428202055497941,TRANSITION,False,False
2025-05-31,NZDCHF,NZD,CHF,-19.24326822019639,18.8965391826218,TRANSITION,False,False
2025-05-31,CHFSEK,CHF,SEK,21.746168521809032,-14.745845736521225,TRANSITION,False,False
2025-05-31,USDCHF,USD,CHF,-5.820802912545638,1.273229707481903,TRANSITION,False,False
2025-05-31,GBPNOK,GBP,NOK,13.699351950969188,4.067464312630385,BASE_HAWKISH,True,False
2025-05-31,GBPNZD,GBP,NZD,9.102913386337342,-13.400872814493475,TRANSITION,False,False
2025-05-31,GBPSEK,GBP,SEK,11.605813687949983,-9.2501793683929,TRANSITION,False,False
2025-05-31,GBPUSD,GBP,USD,-4.319551921313412,4.222436660646423,TRANSITION,False,False
2025-05-31,NZDNOK,NZD,NOK,4.596438564631846,17.46833712712386,BASE_HAWKISH,True,False
2025-05-31,NOKSEK,NOK,SEK,-2.093538263019205,-13.317643681023284,BASE_DOVISH,True,False
2025-05-31,USDNOK,USD,NOK,18.0189038722826,-0.1549723480160381,TRANSITION,False,False
2025-05-31,NZDSEK,NZD,SEK,2.502900301612641,4.150693446100576,BASE_HAWKISH,True,False
2025-05-31,NZDUSD,NZD,USD,-13.422465307650754,17.623309475139898,TRANSITION,False,False
2025-05-31,USDSEK,USD,SEK,15.925365609263395,-13.472616029039322,TRANSITION,False,False
2025-06-30,AUDCAD,AUD,CAD,-31.803020701782764,-13.755521802154131,BASE_DOVISH,True,False
2025-06-30,AUDCHF,AUD,CHF,-15.797300300895326,-3.8141324721190095,BASE_DOVISH,True,False
2025-06-30,AUDNOK,AUD,NOK,20.701004246482547,8.844465290430627,BASE_HAWKISH,True,False
2025-06-30,AUDNZD,AUD,NZD,7.161139457213061,-0.0989609342070139,TRANSITION,False,False
2025-06-30,AUDSEK,AUD,SEK,19.197585705586782,9.434585012554066,BASE_HAWKISH,True,False
2025-06-30,AUDUSD,AUD,USD,-6.693295534876576,-0.5309306186458969,BASE_DOVISH,True,False
2025-06-30,CADCHF,CAD,CHF,16.005720400887437,9.941389330035122,BASE_HAWKISH,True,False
2025-06-30,CADNOK,CAD,NOK,52.50402494826531,22.599987092584758,BASE_HAWKISH,True,False
2025-06-30,NZDCAD,NZD,CAD,-38.964160158995824,-13.656560867947118,BASE_DOVISH,True,False
2025-06-30,CADSEK,CAD,SEK,51.000606407369546,23.190106814708198,BASE_HAWKISH,True,False
2025-06-30,USDCAD,USD,CAD,-25.109725166906188,-13.224591183508235,BASE_DOVISH,True,False
2025-06-30,CHFNOK,CHF,NOK,36.49830454737787,12.658597762549636,BASE_HAWKISH,True,False
2025-06-30,NZDCHF,NZD,CHF,-22.958439758108387,-3.7151715379119956,BASE_DOVISH,True,False
2025-06-30,CHFSEK,CHF,SEK,34.994886006482105,13.248717484673076,BASE_HAWKISH,True,False
2025-06-30,USDCHF,USD,CHF,-9.10400476601875,-3.2832018534731127,BASE_DOVISH,True,False
2025-06-30,NZDNOK,NZD,NOK,13.539864789269487,8.94342622463764,BASE_HAWKISH,True,False
2025-06-30,NOKSEK,NOK,SEK,-1.5034185408957654,0.5901197221234398,TRANSITION,False,False
2025-06-30,USDNOK,USD,NOK,27.394299781359123,9.375395909076524,BASE_HAWKISH,True,False
2025-06-30,NZDSEK,NZD,SEK,12.036446248373721,9.53354594676108,BASE_HAWKISH,True,False
2025-06-30,NZDUSD,NZD,USD,-13.854434992089637,-0.43196968443888295,BASE_DOVISH,True,False
2025-06-30,USDSEK,USD,SEK,25.890881240463358,9.965515631199963,BASE_HAWKISH,True,False
2025-07-31,CADNOK,CAD,NOK,52.06866302238059,-0.43536192588471856,TRANSITION,False,False
2025-07-31,CADSEK,CAD,SEK,50.95329820634688,-0.04730820102266442,TRANSITION,False,False
2025-07-31,USDCAD,USD,CAD,-24.77262829500073,0.337096871905457,TRANSITION,False,False
2025-07-31,NOKSEK,NOK,SEK,-1.1153648160337113,0.38805372486205414,TRANSITION,False,False
2025-07-31,USDNOK,USD,NOK,27.296034727379862,-0.09826505397926155,TRANSITION,False,False
2025-07-31,USDSEK,USD,SEK,26.18066991134615,0.2897886708827926,BASE_HAWKISH,True,False
